"id";"muscle_id";"exercise_id";"body_part_id";"muscle_type";"active"
6808;260;2460;1;"primary";0
6809;261;2460;1;"primary";0
6810;7;2460;1;"primary";0
6811;62;2460;1;"primary";0
6812;258;2460;1;"secondary";0
6813;260;2461;1;"primary";0
6814;261;2461;1;"primary";0
6815;61;2461;1;"primary";0
6816;70;2461;1;"primary";0
6817;62;2461;1;"primary";0
6818;16;2461;1;"secondary";0
6819;259;2461;1;"secondary";0
6820;260;2462;1;"primary";0
6821;261;2462;1;"primary";0
6822;3;2462;1;"secondary";0
6823;16;2462;1;"secondary";0
6824;259;2462;1;"secondary";0
6825;260;2463;1;"primary";0
6826;261;2463;1;"primary";0
6827;260;2464;1;"primary";0
6828;261;2464;1;"primary";0
6829;10;2464;1;"secondary";0
6830;3;2464;1;"secondary";0
6831;16;2464;1;"secondary";0
6832;259;2464;1;"secondary";0
6833;258;2464;1;"secondary";0
6834;260;2465;1;"primary";0
6835;261;2465;1;"primary";0
6836;61;2465;1;"primary";0
6837;70;2465;1;"secondary";0
6838;261;2466;1;"primary";0
6839;260;2467;1;"primary";0
6840;261;2467;1;"primary";0
6841;7;2467;1;"primary";0
6842;260;2468;1;"primary";0
6843;261;2468;1;"primary";0
6844;61;2468;1;"primary";0
6845;257;2468;1;"primary";0
6846;70;2468;1;"primary";0
6847;10;2468;1;"secondary";0
6848;66;2468;1;"secondary";0
6849;62;2468;1;"secondary";0
6850;260;2469;1;"primary";0
6851;261;2469;1;"primary";0
6852;9;2469;1;"secondary";0
6853;258;2469;1;"secondary";0
6854;260;2470;1;"primary";0
6855;261;2470;1;"primary";0
6856;61;2470;1;"primary";0
6857;70;2470;1;"primary";0
6858;68;2470;1;"secondary";0
6859;260;2471;1;"primary";0
6860;261;2471;1;"primary";0
6861;61;2471;1;"secondary";0
6862;260;2472;1;"primary";0
6863;261;2472;1;"primary";0
6864;10;2472;1;"secondary";0
6865;7;2472;1;"secondary";0
6866;260;2473;1;"primary";0
6867;261;2473;1;"primary";0
6868;70;2473;1;"primary";0
6869;62;2473;1;"secondary";0
6870;259;2474;1;"primary";0
6871;260;2474;1;"primary";0
6872;261;2474;1;"primary";0
6873;10;2474;1;"secondary";0
6874;61;2474;1;"secondary";0
6875;68;2474;1;"secondary";0
6876;260;2475;1;"primary";0
6877;261;2475;1;"primary";0
6878;19;2475;1;"secondary";0
6879;260;2476;1;"primary";0
6880;261;2476;1;"primary";0
6881;61;2476;1;"primary";0
6882;10;2476;1;"secondary";0
6883;3;2476;1;"secondary";0
6884;7;2476;1;"secondary";0
6885;260;2477;1;"primary";0
6886;261;2477;1;"primary";0
6887;7;2477;1;"primary";0
6888;10;2477;1;"secondary";0
6889;66;2477;1;"secondary";0
6890;62;2477;1;"secondary";0
6891;260;2478;1;"primary";0
6892;261;2478;1;"primary";0
6893;16;2478;1;"secondary";0
6894;260;2479;1;"primary";0
6895;261;2479;1;"primary";0
6896;16;2479;1;"secondary";0
6897;259;2479;1;"secondary";0
6898;260;2480;1;"primary";0
6899;261;2480;1;"primary";0
6900;258;2480;1;"secondary";0
6901;257;2480;1;"secondary";0
6902;260;2481;1;"primary";0
6903;261;2481;1;"primary";0
6904;7;2481;1;"primary";0
6905;260;2482;1;"primary";0
6906;261;2482;1;"primary";0
6907;61;2482;1;"primary";0
6908;70;2482;1;"primary";0
6909;56;2482;1;"primary";0
6910;10;2482;1;"secondary";0
6911;66;2482;1;"secondary";0
6912;261;2483;1;"primary";0
6913;16;2483;1;"secondary";0
6914;259;2483;1;"secondary";0
6915;258;2483;1;"secondary";0
6916;260;2484;1;"primary";0
6917;261;2484;1;"primary";0
6918;10;2484;1;"secondary";0
6919;7;2484;1;"secondary";0
6920;260;2485;1;"primary";0
6921;261;2485;1;"primary";0
6922;61;2485;1;"primary";0
6923;257;2485;1;"primary";0
6924;70;2485;1;"primary";0
6925;260;2486;1;"primary";0
6926;261;2486;1;"primary";0
6927;61;2486;1;"primary";0
6928;70;2486;1;"secondary";0
6929;260;2487;1;"primary";0
6930;261;2487;1;"primary";0
6931;61;2487;1;"primary";0
6932;70;2487;1;"primary";0
6933;10;2487;1;"secondary";0
6934;3;2487;1;"secondary";0
6935;62;2487;1;"secondary";0
6936;261;2488;1;"primary";0
6937;16;2488;1;"secondary";0
6938;259;2488;1;"secondary";0
6939;260;2489;1;"primary";0
6940;261;2489;1;"primary";0
6941;10;2489;1;"secondary";0
6942;3;2489;1;"secondary";0
6943;16;2489;1;"secondary";0
6944;259;2489;1;"secondary";0
6945;258;2489;1;"secondary";0
6946;261;2490;1;"primary";0
6947;7;2490;1;"primary";0
6948;260;2491;1;"primary";0
6949;261;2491;1;"primary";0
6950;10;2491;1;"secondary";0
6951;7;2491;1;"secondary";0
6952;260;2492;1;"primary";0
6953;261;2492;1;"primary";0
6954;19;2492;1;"secondary";0
6955;16;2492;1;"secondary";0
6956;260;2493;1;"primary";0
6957;261;2493;1;"primary";0
6958;16;2493;1;"secondary";0
6959;259;2493;1;"secondary";0
6960;260;2494;1;"primary";0
6961;261;2494;1;"primary";0
6962;61;2494;1;"primary";0
6963;70;2494;1;"primary";0
6964;62;2494;1;"primary";0
6965;68;2494;1;"secondary";0
6966;260;2495;1;"primary";0
6967;261;2495;1;"primary";0
6968;7;2495;1;"primary";0
6969;10;2495;1;"secondary";0
6970;9;2495;1;"secondary";0
6971;66;2495;1;"secondary";0
6972;56;2495;1;"secondary";0
6973;260;2496;1;"primary";0
6974;261;2496;1;"primary";0
6975;19;2496;1;"secondary";0
6976;260;2497;1;"primary";0
6977;261;2497;1;"primary";0
6978;16;2497;1;"secondary";0
6979;259;2497;1;"secondary";0
6980;258;2497;1;"secondary";0
6981;260;2498;1;"primary";0
6982;261;2498;1;"primary";0
6983;19;2498;1;"secondary";0
6984;260;2499;1;"primary";0
6985;261;2499;1;"primary";0
6986;68;2499;1;"primary";0
6987;260;2500;1;"primary";0
6988;261;2500;1;"primary";0
6989;70;2500;1;"primary";0
6990;61;2500;1;"secondary";0
6991;260;2501;1;"primary";0
6992;261;2501;1;"primary";0
6993;260;2502;1;"primary";0
6994;261;2502;1;"primary";0
6995;3;2502;1;"secondary";0
6996;9;2503;1;"primary";0
6997;13;2503;1;"primary";0
6998;31;2503;1;"secondary";0
6999;62;2503;1;"secondary";0
7000;68;2503;1;"secondary";0
7001;9;2504;1;"primary";0
7002;7;2504;1;"primary";0
7003;13;2504;1;"primary";0
7004;31;2504;1;"secondary";0
7005;58;2504;1;"secondary";0
7006;258;2504;1;"secondary";0
7007;12;2504;1;"secondary";0
7008;7;2505;1;"primary";0
7009;13;2505;1;"primary";0
7010;264;2505;1;"primary";0
7011;260;2505;1;"secondary";0
7012;261;2505;1;"secondary";0
7013;12;2505;1;"secondary";0
7014;61;2505;1;"secondary";0
7015;9;2506;1;"primary";0
7016;7;2506;1;"primary";0
7017;13;2506;1;"primary";0
7018;31;2506;1;"secondary";0
7019;58;2506;1;"secondary";0
7020;258;2506;1;"secondary";0
7021;12;2506;1;"secondary";0
7022;9;2507;1;"primary";0
7023;13;2507;1;"primary";0
7024;31;2507;1;"secondary";0
7025;62;2507;1;"secondary";0
7026;68;2507;1;"secondary";0
7027;13;2508;1;"primary";0
7028;68;2509;1;"primary";0
7029;13;2509;1;"primary";0
7030;264;2509;1;"primary";0
7031;2;2509;1;"secondary";0
7032;31;2509;1;"secondary";0
7033;13;2510;1;"primary";0
7034;264;2510;1;"primary";0
7035;68;2510;1;"secondary";0
7036;259;2511;1;"primary";0
7037;13;2511;1;"primary";0
7038;3;2511;1;"secondary";0
7039;12;2511;1;"secondary";0
7040;7;2511;1;"secondary";0
7041;9;2512;1;"primary";0
7042;13;2512;1;"primary";0
7043;31;2512;1;"secondary";0
7044;62;2512;1;"secondary";0
7045;68;2512;1;"secondary";0
7046;7;2513;1;"primary";0
7047;13;2513;1;"primary";0
7048;10;2513;1;"secondary";0
7049;59;2513;1;"secondary";0
7050;19;2513;1;"secondary";0
7051;9;2514;1;"primary";0
7052;7;2514;1;"primary";0
7053;9;2515;1;"primary";0
7054;61;2515;1;"primary";0
7055;70;2515;1;"primary";0
7056;2;2515;1;"secondary";0
7057;31;2515;1;"secondary";0
7058;12;2515;1;"secondary";0
7059;7;2515;1;"secondary";0
7060;62;2515;1;"secondary";0
7061;68;2515;1;"secondary";0
7062;13;2515;1;"secondary";0
7063;9;2516;1;"primary";0
7064;7;2516;1;"primary";0
7065;61;2516;1;"primary";0
7066;70;2516;1;"primary";0
7067;10;2516;1;"secondary";0
7068;2;2516;1;"secondary";0
7069;31;2516;1;"secondary";0
7070;62;2516;1;"secondary";0
7071;68;2516;1;"secondary";0
7072;13;2516;1;"secondary";0
7073;9;2517;1;"primary";0
7074;10;2517;1;"secondary";0
7075;19;2517;1;"secondary";0
7076;9;2518;1;"primary";0
7077;7;2518;1;"primary";0
7078;70;2519;1;"primary";0
7079;257;2519;1;"secondary";0
7080;61;2520;1;"primary";0
7081;70;2520;1;"primary";0
7082;62;2520;1;"primary";0
7083;67;2520;1;"secondary";0
7084;61;2521;1;"primary";0
7085;70;2521;1;"primary";0
7086;62;2521;1;"primary";0
7087;257;2521;1;"secondary";0
7088;263;2521;1;"secondary";0
7089;264;2521;1;"secondary";0
7090;61;2522;1;"primary";0
7091;70;2522;1;"primary";0
7092;62;2522;1;"secondary";0
7093;67;2522;1;"secondary";0
7094;70;2523;1;"primary";0
7095;68;2523;1;"primary";0
7096;61;2523;1;"secondary";0
7097;61;2524;1;"primary";0
7098;70;2524;1;"primary";0
7099;62;2524;1;"primary";0
7100;7;2524;1;"secondary";0
7101;68;2524;1;"secondary";0
7102;264;2524;1;"secondary";0
7103;7;2525;1;"primary";0
7104;61;2525;1;"primary";0
7105;70;2525;1;"primary";0
7106;66;2525;1;"secondary";0
7107;62;2525;1;"secondary";0
7108;65;2525;1;"secondary";0
7109;61;2526;1;"primary";0
7110;70;2526;1;"primary";0
7111;62;2526;1;"primary";0
7112;61;2527;1;"primary";0
7113;70;2527;1;"primary";0
7114;62;2527;1;"secondary";0
7115;67;2527;1;"secondary";0
7116;70;2528;1;"primary";0
7117;62;2528;1;"primary";0
7118;16;2528;1;"secondary";0
7119;259;2528;1;"secondary";0
7120;68;2528;1;"secondary";0
7121;61;2529;1;"primary";0
7122;70;2529;1;"primary";0
7123;10;2529;1;"secondary";0
7124;260;2529;1;"secondary";0
7125;62;2529;1;"secondary";0
7126;70;2530;1;"primary";0
7127;61;2530;1;"secondary";0
7128;66;2530;1;"secondary";0
7129;68;2530;1;"secondary";0
7130;61;2531;1;"primary";0
7131;70;2531;1;"primary";0
7132;62;2531;1;"secondary";0
7133;67;2531;1;"secondary";0
7134;61;2532;1;"primary";0
7135;70;2532;1;"primary";0
7136;62;2532;1;"secondary";0
7137;70;2533;1;"primary";0
7138;62;2533;1;"primary";0
7139;257;2533;1;"secondary";0
7140;67;2533;1;"secondary";0
7141;61;2534;1;"primary";0
7142;70;2534;1;"primary";0
7143;62;2534;1;"secondary";0
7144;61;2535;1;"primary";0
7145;70;2535;1;"primary";0
7146;62;2535;1;"primary";0
7147;66;2535;1;"secondary";0
7148;67;2535;1;"secondary";0
7149;61;2536;1;"primary";0
7150;70;2536;1;"primary";0
7151;62;2536;1;"primary";0
7152;16;2536;1;"secondary";0
7153;259;2536;1;"secondary";0
7154;260;2536;1;"secondary";0
7155;261;2536;1;"secondary";0
7156;258;2536;1;"secondary";0
7157;66;2536;1;"secondary";0
7158;65;2536;1;"secondary";0
7159;70;2537;1;"primary";0
7160;61;2537;1;"secondary";0
7161;62;2537;1;"secondary";0
7162;70;2538;1;"primary";0
7163;61;2538;1;"secondary";0
7164;257;2538;1;"secondary";0
7165;62;2538;1;"secondary";0
7166;257;2539;1;"primary";0
7167;70;2539;1;"primary";0
7168;62;2539;1;"primary";0
7169;66;2539;1;"secondary";0
7170;65;2539;1;"secondary";0
7171;61;2540;1;"primary";0
7172;70;2540;1;"primary";0
7173;62;2540;1;"primary";0
7174;68;2540;1;"primary";0
7175;264;2540;1;"primary";0
7176;10;2540;1;"secondary";0
7177;3;2540;1;"secondary";0
7178;9;2540;1;"secondary";0
7179;19;2540;1;"secondary";0
7180;16;2540;1;"secondary";0
7181;259;2540;1;"secondary";0
7182;258;2540;1;"secondary";0
7183;257;2540;1;"secondary";0
7184;257;2541;1;"primary";0
7185;70;2541;1;"primary";0
7186;62;2541;1;"primary";0
7187;66;2541;1;"secondary";0
7188;65;2541;1;"secondary";0
7189;61;2542;1;"primary";0
7190;70;2542;1;"primary";0
7191;62;2542;1;"primary";0
7192;66;2542;1;"secondary";0
7193;67;2542;1;"secondary";0
7194;70;2543;1;"primary";0
7195;61;2543;1;"secondary";0
7196;62;2543;1;"secondary";0
7197;67;2543;1;"secondary";0
7198;61;2544;1;"primary";0
7199;70;2544;1;"primary";0
7200;62;2544;1;"secondary";0
7201;70;2545;1;"primary";0
7202;62;2545;1;"primary";0
7203;61;2545;1;"secondary";0
7204;67;2545;1;"secondary";0
7205;61;2546;1;"primary";0
7206;70;2546;1;"primary";0
7207;62;2546;1;"primary";0
7208;67;2546;1;"secondary";0
7209;61;2547;1;"primary";0
7210;70;2547;1;"primary";0
7211;10;2547;1;"secondary";0
7212;16;2547;1;"secondary";0
7213;61;2548;1;"primary";0
7214;70;2548;1;"primary";0
7215;62;2548;1;"secondary";0
7216;70;2549;1;"primary";0
7217;62;2549;1;"primary";0
7218;257;2549;1;"secondary";0
7219;67;2549;1;"secondary";0
7220;61;2550;1;"primary";0
7221;70;2550;1;"primary";0
7222;70;2551;1;"primary";0
7223;61;2551;1;"secondary";0
7224;67;2551;1;"secondary";0
7225;70;2552;1;"primary";0
7226;62;2552;1;"primary";0
7227;257;2552;1;"secondary";0
7228;67;2552;1;"secondary";0
7229;61;2553;1;"primary";0
7230;70;2553;1;"primary";0
7231;62;2553;1;"secondary";0
7232;67;2553;1;"secondary";0
7233;68;2553;1;"secondary";0
7234;61;2554;1;"primary";0
7235;70;2554;1;"primary";0
7236;62;2554;1;"primary";0
7237;66;2554;1;"secondary";0
7238;67;2554;1;"secondary";0
7239;61;2555;1;"primary";0
7240;70;2555;1;"primary";0
7241;62;2555;1;"primary";0
7242;67;2555;1;"secondary";0
7243;61;2556;1;"primary";0
7244;70;2556;1;"primary";0
7245;62;2556;1;"secondary";0
7246;67;2556;1;"secondary";0
7247;61;2557;1;"primary";0
7248;70;2557;1;"primary";0
7249;62;2557;1;"primary";0
7250;61;2558;1;"primary";0
7251;70;2558;1;"primary";0
7252;62;2558;1;"secondary";0
7253;70;2559;1;"primary";0
7254;62;2559;1;"primary";0
7255;61;2559;1;"secondary";0
7256;61;2560;1;"primary";0
7257;70;2560;1;"primary";0
7258;66;2560;1;"secondary";0
7259;62;2560;1;"secondary";0
7260;68;2560;1;"secondary";0
7261;61;2561;1;"primary";0
7262;70;2561;1;"primary";0
7263;16;2561;1;"secondary";0
7264;259;2561;1;"secondary";0
7265;260;2561;1;"secondary";0
7266;261;2561;1;"secondary";0
7267;258;2561;1;"secondary";0
7268;62;2561;1;"secondary";0
7269;68;2561;1;"secondary";0
7270;70;2562;1;"primary";0
7271;62;2562;1;"primary";0
7272;257;2562;1;"secondary";0
7273;67;2562;1;"secondary";0
7274;61;2563;1;"primary";0
7275;70;2563;1;"primary";0
7276;61;2564;1;"primary";0
7277;70;2564;1;"primary";0
7278;62;2564;1;"primary";0
7279;66;2564;1;"secondary";0
7280;65;2564;1;"secondary";0
7281;70;2565;1;"primary";0
7282;62;2565;1;"primary";0
7283;61;2565;1;"secondary";0
7284;264;2565;1;"secondary";0
7285;61;2566;1;"primary";0
7286;257;2566;1;"primary";0
7287;70;2566;1;"primary";0
7288;66;2566;1;"secondary";0
7289;62;2566;1;"secondary";0
7290;67;2566;1;"secondary";0
7291;65;2566;1;"secondary";0
7292;61;2567;1;"primary";0
7293;70;2567;1;"primary";0
7294;62;2567;1;"primary";0
7295;66;2567;1;"secondary";0
7296;67;2567;1;"secondary";0
7297;65;2567;1;"secondary";0
7298;70;2568;1;"primary";0
7299;62;2568;1;"primary";0
7300;61;2568;1;"secondary";0
7301;56;2568;1;"secondary";0
7302;61;2569;1;"primary";0
7303;70;2569;1;"primary";0
7304;62;2569;1;"secondary";0
7305;67;2569;1;"secondary";0
7306;61;2570;1;"primary";0
7307;70;2570;1;"primary";0
7308;62;2570;1;"primary";0
7309;66;2570;1;"secondary";0
7310;67;2570;1;"secondary";0
7311;71;2570;1;"secondary";0
7312;65;2570;1;"secondary";0
7313;262;2570;1;"secondary";0
7314;61;2571;1;"primary";0
7315;70;2571;1;"primary";0
7316;62;2571;1;"secondary";0
7317;70;2572;1;"primary";0
7318;61;2572;1;"secondary";0
7319;56;2572;1;"secondary";0
7320;70;2573;1;"primary";0
7321;62;2573;1;"primary";0
7322;257;2573;1;"secondary";0
7323;66;2573;1;"secondary";0
7324;67;2573;1;"secondary";0
7325;61;2574;1;"primary";0
7326;70;2574;1;"primary";0
7327;62;2574;1;"primary";0
7328;70;2575;1;"primary";0
7329;62;2575;1;"primary";0
7330;10;2575;1;"secondary";0
7331;3;2575;1;"secondary";0
7332;9;2575;1;"secondary";0
7333;67;2575;1;"secondary";0
7334;71;2575;1;"secondary";0
7335;262;2575;1;"secondary";0
7336;257;2576;1;"primary";0
7337;70;2576;1;"primary";0
7338;62;2576;1;"primary";0
7339;3;2576;1;"secondary";0
7340;19;2576;1;"secondary";0
7341;61;2576;1;"secondary";0
7342;70;2577;1;"primary";0
7343;62;2577;1;"primary";0
7344;71;2577;1;"secondary";0
7345;262;2577;1;"secondary";0
7346;70;2578;1;"primary";0
7347;62;2578;1;"primary";0
7348;10;2578;1;"secondary";0
7349;61;2579;1;"primary";0
7350;70;2579;1;"primary";0
7351;62;2579;1;"primary";0
7352;70;2580;1;"primary";0
7353;62;2580;1;"primary";0
7354;61;2580;1;"secondary";0
7355;67;2580;1;"secondary";0
7356;71;2580;1;"secondary";0
7357;262;2580;1;"secondary";0
7358;61;2581;1;"primary";0
7359;70;2581;1;"primary";0
7360;257;2582;1;"primary";0
7361;70;2582;1;"primary";0
7362;62;2582;1;"primary";0
7363;71;2582;1;"secondary";0
7364;61;2583;1;"primary";0
7365;70;2583;1;"primary";0
7366;16;2583;1;"secondary";0
7367;259;2583;1;"secondary";0
7368;62;2583;1;"secondary";0
7369;61;2584;1;"primary";0
7370;70;2584;1;"primary";0
7371;62;2584;1;"primary";0
7372;16;2584;1;"secondary";0
7373;259;2584;1;"secondary";0
7374;260;2584;1;"secondary";0
7375;261;2584;1;"secondary";0
7376;258;2584;1;"secondary";0
7377;68;2584;1;"secondary";0
7378;70;2585;1;"primary";0
7379;62;2585;1;"primary";0
7380;10;2585;1;"secondary";0
7381;67;2585;1;"secondary";0
7382;61;2586;1;"primary";0
7383;70;2586;1;"primary";0
7384;3;2586;1;"secondary";0
7385;62;2586;1;"secondary";0
7386;61;2587;1;"primary";0
7387;70;2587;1;"primary";0
7388;66;2587;1;"secondary";0
7389;62;2587;1;"secondary";0
7390;67;2587;1;"secondary";0
7391;65;2587;1;"secondary";0
7392;61;2588;1;"primary";0
7393;70;2588;1;"primary";0
7394;62;2588;1;"primary";0
7395;66;2588;1;"secondary";0
7396;67;2588;1;"secondary";0
7397;71;2588;1;"secondary";0
7398;65;2588;1;"secondary";0
7399;262;2588;1;"secondary";0
7400;61;2589;1;"primary";0
7401;70;2589;1;"primary";0
7402;62;2589;1;"primary";0
7403;10;2589;1;"secondary";0
7404;3;2589;1;"secondary";0
7405;258;2589;1;"secondary";0
7406;7;2589;1;"secondary";0
7407;70;2590;1;"primary";0
7408;70;2590;1;"secondary";0
7409;62;2590;1;"secondary";0
7410;67;2590;1;"secondary";0
7411;56;2590;1;"secondary";0
7412;70;2591;1;"primary";0
7413;62;2591;1;"primary";0
7414;61;2591;1;"secondary";0
7415;67;2591;1;"secondary";0
7416;70;2592;1;"primary";0
7417;61;2593;1;"primary";0
7418;257;2593;1;"primary";0
7419;70;2593;1;"primary";0
7420;10;2593;1;"secondary";0
7421;3;2593;1;"secondary";0
7422;62;2593;1;"secondary";0
7423;70;2594;1;"primary";0
7424;258;2594;1;"secondary";0
7425;61;2595;1;"primary";0
7426;70;2595;1;"primary";0
7427;66;2595;1;"secondary";0
7428;62;2595;1;"secondary";0
7429;65;2595;1;"secondary";0
7430;61;2596;1;"primary";0
7431;70;2596;1;"primary";0
7432;66;2596;1;"secondary";0
7433;62;2596;1;"secondary";0
7434;65;2596;1;"secondary";0
7435;70;2597;1;"primary";0
7436;61;2597;1;"secondary";0
7437;67;2597;1;"secondary";0
7438;61;2598;1;"primary";0
7439;70;2598;1;"primary";0
7440;62;2598;1;"primary";0
7441;7;2598;1;"secondary";0
7442;264;2598;1;"secondary";0
7443;70;2599;1;"primary";0
7444;62;2599;1;"primary";0
7445;259;2599;1;"secondary";0
7446;61;2600;1;"primary";0
7447;70;2600;1;"primary";0
7448;10;2600;1;"secondary";0
7449;62;2600;1;"secondary";0
7450;61;2601;1;"primary";0
7451;70;2601;1;"primary";0
7452;257;2601;1;"secondary";0
7453;62;2601;1;"secondary";0
7454;61;2602;1;"primary";0
7455;70;2602;1;"primary";0
7456;62;2602;1;"primary";0
7457;66;2602;1;"secondary";0
7458;65;2602;1;"secondary";0
7459;70;2603;1;"primary";0
7460;66;2603;1;"secondary";0
7461;62;2603;1;"secondary";0
7462;65;2603;1;"secondary";0
7463;61;2604;1;"primary";0
7464;257;2604;1;"primary";0
7465;70;2604;1;"primary";0
7466;66;2604;1;"secondary";0
7467;62;2604;1;"secondary";0
7468;67;2604;1;"secondary";0
7469;65;2604;1;"secondary";0
7470;70;2605;1;"primary";0
7471;257;2605;1;"secondary";0
7472;70;2606;1;"primary";0
7473;61;2607;1;"primary";0
7474;70;2607;1;"primary";0
7475;10;2607;1;"secondary";0
7476;59;2607;1;"secondary";0
7477;62;2607;1;"secondary";0
7478;68;2607;1;"secondary";0
7479;70;2608;1;"primary";0
7480;61;2609;1;"primary";0
7481;70;2609;1;"primary";0
7482;68;2609;1;"primary";0
7483;62;2609;1;"secondary";0
7484;61;2610;1;"primary";0
7485;70;2610;1;"primary";0
7486;62;2610;1;"primary";0
7487;67;2610;1;"secondary";0
7488;71;2610;1;"secondary";0
7489;262;2610;1;"secondary";0
7490;61;2611;1;"primary";0
7491;70;2611;1;"primary";0
7492;68;2611;1;"primary";0
7493;62;2611;1;"secondary";0
7494;61;2612;1;"primary";0
7495;70;2612;1;"primary";0
7496;62;2612;1;"primary";0
7497;257;2612;1;"secondary";0
7498;66;2612;1;"secondary";0
7499;56;2612;1;"secondary";0
7500;61;2613;1;"primary";0
7501;70;2613;1;"primary";0
7502;66;2613;1;"secondary";0
7503;62;2613;1;"secondary";0
7504;65;2613;1;"secondary";0
7505;61;2614;1;"primary";0
7506;70;2614;1;"primary";0
7507;10;2614;1;"secondary";0
7508;261;2614;1;"secondary";0
7509;62;2614;1;"secondary";0
7510;61;2615;1;"primary";0
7511;70;2615;1;"primary";0
7512;62;2615;1;"secondary";0
7513;67;2615;1;"secondary";0
7514;61;2616;1;"primary";0
7515;70;2616;1;"primary";0
7516;258;2616;1;"secondary";0
7517;62;2616;1;"secondary";0
7518;61;2617;1;"primary";0
7519;70;2617;1;"primary";0
7520;62;2617;1;"primary";0
7521;260;2617;1;"secondary";0
7522;261;2617;1;"secondary";0
7523;258;2617;1;"secondary";0
7524;67;2617;1;"secondary";0
7525;70;2618;1;"primary";0
7526;62;2618;1;"primary";0
7527;257;2618;1;"secondary";0
7528;67;2618;1;"secondary";0
7529;61;2619;1;"primary";0
7530;70;2619;1;"primary";0
7531;62;2619;1;"secondary";0
7532;67;2619;1;"secondary";0
7533;70;2620;1;"primary";0
7534;61;2620;1;"secondary";0
7535;67;2620;1;"secondary";0
7536;61;2621;1;"primary";0
7537;70;2621;1;"primary";0
7538;62;2621;1;"secondary";0
7539;67;2621;1;"secondary";0
7540;61;2622;1;"primary";0
7541;70;2622;1;"primary";0
7542;62;2622;1;"secondary";0
7543;67;2622;1;"secondary";0
7544;61;2623;1;"primary";0
7545;70;2623;1;"primary";0
7546;62;2623;1;"secondary";0
7547;61;2624;1;"primary";0
7548;70;2624;1;"primary";0
7549;66;2624;1;"secondary";0
7550;56;2624;1;"secondary";0
7551;7;2625;1;"primary";0
7552;61;2625;1;"primary";0
7553;70;2625;1;"primary";0
7554;3;2625;1;"secondary";0
7555;16;2625;1;"secondary";0
7556;259;2625;1;"secondary";0
7557;258;2625;1;"secondary";0
7558;62;2625;1;"secondary";0
7559;70;2626;1;"primary";0
7560;61;2626;1;"secondary";0
7561;61;2627;1;"primary";0
7562;70;2627;1;"primary";0
7563;62;2627;1;"primary";0
7564;257;2627;1;"secondary";0
7565;66;2627;1;"secondary";0
7566;67;2627;1;"secondary";0
7567;68;2627;1;"secondary";0
7568;61;2628;1;"primary";0
7569;70;2628;1;"primary";0
7570;67;2628;1;"secondary";0
7571;68;2628;1;"secondary";0
7572;61;2629;1;"primary";0
7573;70;2629;1;"primary";0
7574;62;2629;1;"secondary";0
7575;67;2629;1;"secondary";0
7576;70;2630;1;"primary";0
7577;62;2630;1;"primary";0
7578;257;2630;1;"secondary";0
7579;67;2630;1;"secondary";0
7580;61;2631;1;"primary";0
7581;70;2631;1;"primary";0
7582;62;2631;1;"primary";0
7583;66;2631;1;"secondary";0
7584;65;2631;1;"secondary";0
7585;61;2632;1;"primary";0
7586;70;2632;1;"primary";0
7587;70;2633;1;"primary";0
7588;62;2633;1;"primary";0
7589;67;2633;1;"secondary";0
7590;262;2633;1;"secondary";0
7591;263;2633;1;"secondary";0
7592;70;2634;1;"primary";0
7593;257;2634;1;"secondary";0
7594;62;2634;1;"secondary";0
7595;263;2634;1;"secondary";0
7596;70;2635;1;"primary";0
7597;70;2636;1;"primary";0
7598;66;2636;1;"secondary";0
7599;56;2636;1;"secondary";0
7600;61;2637;1;"primary";0
7601;70;2637;1;"primary";0
7602;66;2637;1;"secondary";0
7603;62;2637;1;"secondary";0
7604;67;2637;1;"secondary";0
7605;65;2637;1;"secondary";0
7606;70;2638;1;"primary";0
7607;62;2638;1;"secondary";0
7608;61;2639;1;"primary";0
7609;70;2639;1;"primary";0
7610;62;2639;1;"secondary";0
7611;61;2640;1;"primary";0
7612;70;2640;1;"primary";0
7613;67;2640;1;"secondary";0
7614;61;2641;1;"primary";0
7615;70;2641;1;"primary";0
7616;62;2641;1;"primary";0
7617;67;2641;1;"secondary";0
7618;71;2641;1;"secondary";0
7619;70;2642;1;"primary";0
7620;61;2643;1;"primary";0
7621;257;2643;1;"primary";0
7622;70;2643;1;"primary";0
7623;62;2643;1;"primary";0
7624;66;2643;1;"secondary";0
7625;65;2643;1;"secondary";0
7626;61;2644;1;"primary";0
7627;70;2644;1;"primary";0
7628;62;2644;1;"primary";0
7629;257;2644;1;"secondary";0
7630;67;2644;1;"secondary";0
7631;70;2645;1;"primary";0
7632;62;2645;1;"secondary";0
7633;61;2646;1;"primary";0
7634;70;2646;1;"primary";0
7635;66;2646;1;"secondary";0
7636;68;2646;1;"secondary";0
7637;70;2647;1;"primary";0
7638;257;2647;1;"secondary";0
7639;62;2647;1;"secondary";0
7640;263;2647;1;"secondary";0
7641;257;2648;1;"primary";0
7642;70;2648;1;"primary";0
7643;262;2648;1;"primary";0
7644;62;2648;1;"secondary";0
7645;67;2648;1;"secondary";0
7646;61;2649;1;"primary";0
7647;70;2649;1;"primary";0
7648;66;2649;1;"secondary";0
7649;62;2649;1;"secondary";0
7650;65;2649;1;"secondary";0
7651;61;2650;1;"primary";0
7652;70;2650;1;"primary";0
7653;61;2651;1;"primary";0
7654;70;2651;1;"primary";0
